note_id,mission_id,timestamp,operator_note
NOTE_0171,M01,2026-07-02T22:47:00Z,Payload OFF. standby mode active. Current 2.4A. cpu 10.6%. Nominal.
NOTE_0172,M01,2026-07-02T23:15:00Z,Eclipse entry. solar_flux drops to 0. Solar array output at 12.0A. Battery discharging at 9.8A (voltage: 33.1V). Thermal cooling observed (temp_structure: 10.3C).
NOTE_0173,M01,2026-07-02T23:22:00Z,Acquired signal lock with ground station. RX signal strength is -71.9 dBm. Link status active. Comm downlink operating at 2048.0 kbps. Watch lock stability.
NOTE_0174,M01,2026-07-02T23:32:00Z,LOS. Transmitter offline. RSSI -118.1dBm. Nominal.
NOTE_0175,M01,2026-07-02T23:51:00Z,Orbit 30 start. Sunlit phase. Solar array generating 12.1A at 45.4V. Battery charging at 9.9A (SoC: 96.9%). Expected behaviour.
NOTE_0176,M01,2026-07-03T00:11:00Z,Initiating payload observation sequence. Bus load increased to 7.6A as payload power rails activate. OBC processor load rose to 40.4%. Thermal offsets observed on local sensors.
NOTE_0177,M01,2026-07-03T00:26:00Z,Payload OFF. standby mode active. Current 2.2A. cpu 9.8%. Nominal.
NOTE_0178,M01,2026-07-03T00:54:00Z,Eclipse entry. solar_flux drops to 0. Solar array output at 12.0A. Battery discharging at 9.9A (voltage: 32.9V). Thermal cooling observed (temp_structure: 10.1C).
NOTE_0179,M01,2026-07-03T01:01:00Z,Acquired signal lock with ground station. RX signal strength is -69.2 dBm. Link status active. Comm downlink operating at 2048.0 kbps. Watch lock stability.
NOTE_0180,M01,2026-07-03T01:11:00Z,LOS. Transmitter offline. RSSI -118.2dBm. Nominal.
NOTE_0181,M01,2026-07-03T01:30:00Z,Orbit 31 start. Sunlit phase. Solar array generating 12.0A at 45.5V. Battery charging at 9.8A (SoC: 96.9%). Expected behaviour.
NOTE_0182,M01,2026-07-03T01:50:00Z,Initiating payload observation sequence. Bus load increased to 7.7A as payload power rails activate. OBC processor load rose to 40.9%. Thermal offsets observed on local sensors.
NOTE_0183,M01,2026-07-03T02:05:00Z,Payload OFF. standby mode active. Current 2.2A. cpu 11.4%. Nominal.
NOTE_0184,M01,2026-07-03T02:33:00Z,Eclipse entry. solar_flux drops to 0. Solar array output at 12.0A. Battery discharging at 9.9A (voltage: 33.0V). Thermal cooling observed (temp_structure: 10.2C).
NOTE_0185,M01,2026-07-03T02:40:00Z,Acquired signal lock with ground station. RX signal strength is -68.6 dBm. Link status active. Comm downlink operating at 2048.0 kbps. Watch lock stability.
NOTE_0186,M01,2026-07-03T02:50:00Z,LOS. Transmitter offline. RSSI -117.7dBm. Nominal.
NOTE_0187,M01,2026-07-03T03:09:00Z,Orbit 32 start. Sunlit phase. Solar array generating 12.0A at 45.5V. Battery charging at 9.8A (SoC: 96.9%). Expected behaviour.
NOTE_0188,M01,2026-07-03T03:29:00Z,Initiating payload observation sequence. Bus load increased to 7.7A as payload power rails activate. OBC processor load rose to 40.5%. Thermal offsets observed on local sensors.
NOTE_0189,M01,2026-07-03T03:44:00Z,Payload OFF. standby mode active. Current 2.1A. cpu 8.4%. Nominal.
NOTE_0190,M01,2026-07-03T04:12:00Z,Eclipse entry. solar_flux drops to 0. Solar array output at 12.0A. Battery discharging at 9.9A (voltage: 32.9V). Thermal cooling observed (temp_structure: 10.1C).
NOTE_0191,M01,2026-07-03T04:19:00Z,Acquired signal lock with ground station. RX signal strength is -68.0 dBm. Link status active. Comm downlink operating at 2048.0 kbps. Watch lock stability.
NOTE_0192,M01,2026-07-03T04:29:00Z,LOS. Transmitter offline. RSSI -118.2dBm. Nominal.
NOTE_0193,M01,2026-07-03T04:48:00Z,Orbit 33 start. Sunlit phase. Solar array generating 12.0A at 45.4V. Battery charging at 9.8A (SoC: 96.9%). Expected behaviour.
NOTE_0194,M01,2026-07-03T05:08:00Z,Initiating payload observation sequence. Bus load increased to 7.6A as payload power rails activate. OBC processor load rose to 38.3%. Thermal offsets observed on local sensors.
NOTE_0195,M01,2026-07-03T05:23:00Z,Payload OFF. standby mode active. Current 2.2A. cpu 10.2%. Nominal.
NOTE_0196,M01,2026-07-03T05:51:00Z,Eclipse entry. solar_flux drops to 0. Solar array output at 12.1A. Battery discharging at 9.9A (voltage: 33.0V). Thermal cooling observed (temp_structure: 10.1C).
NOTE_0197,M01,2026-07-03T05:58:00Z,Acquired signal lock with ground station. RX signal strength is -68.3 dBm. Link status active. Comm downlink operating at 2048.0 kbps. Watch lock stability.
NOTE_0198,M01,2026-07-03T06:08:00Z,LOS. Transmitter offline. RSSI -117.8dBm. Nominal.
NOTE_0199,M01,2026-07-03T06:27:00Z,Orbit 34 start. Sunlit phase. Solar array generating 11.9A at 45.3V. Battery charging at 9.8A (SoC: 96.9%). Expected behaviour.
NOTE_0200,M01,2026-07-03T06:47:00Z,Initiating payload observation sequence. Bus load increased to 7.6A as payload power rails activate. OBC processor load rose to 37.6%. Thermal offsets observed on local sensors.
NOTE_0201,M01,2026-07-03T07:02:00Z,Payload OFF. standby mode active. Current 2.2A. cpu 10.0%. Nominal.
NOTE_0202,M01,2026-07-03T07:30:00Z,Eclipse entry. solar_flux drops to 0. Solar array output at 12.0A. Battery discharging at 9.9A (voltage: 32.9V). Thermal cooling observed (temp_structure: 10.2C).
NOTE_0203,M01,2026-07-03T07:37:00Z,Acquired signal lock with ground station. RX signal strength is -68.7 dBm. Link status active. Comm downlink operating at 2048.0 kbps. Watch lock stability.
NOTE_0204,M01,2026-07-03T07:47:00Z,LOS. Transmitter offline. RSSI -118.1dBm. Nominal.
NOTE_0205,M01,2026-07-03T08:06:00Z,Orbit 35 start. Sunlit phase. Solar array generating 12.1A at 45.4V. Battery charging at 10.0A (SoC: 96.9%). Expected behaviour.
NOTE_0206,M01,2026-07-03T08:26:00Z,Initiating payload observation sequence. Bus load increased to 7.7A as payload power rails activate. OBC processor load rose to 40.6%. Thermal offsets observed on local sensors.
NOTE_0207,M01,2026-07-03T08:41:00Z,Payload OFF. standby mode active. Current 2.2A. cpu 11.5%. Nominal.
NOTE_0208,M01,2026-07-03T09:09:00Z,Eclipse entry. solar_flux drops to 0. Solar array output at 12.0A. Battery discharging at 9.8A (voltage: 33.0V). Thermal cooling observed (temp_structure: 10.5C).
NOTE_0209,M01,2026-07-03T09:16:00Z,Acquired signal lock with ground station. RX signal strength is -70.2 dBm. Link status active. Comm downlink operating at 2048.0 kbps. Watch lock stability.
NOTE_0210,M01,2026-07-03T09:26:00Z,LOS. Transmitter offline. RSSI -118.1dBm. Nominal.
NOTE_0211,M01,2026-07-03T09:45:00Z,Orbit 36 start. Sunlit phase. Solar array generating 12.1A at 45.5V. Battery charging at 9.9A (SoC: 96.9%). Expected behaviour.
NOTE_0212,M01,2026-07-03T10:05:00Z,Initiating payload observation sequence. Bus load increased to 7.6A as payload power rails activate. OBC processor load rose to 41.2%. Thermal offsets observed on local sensors.
NOTE_0213,M01,2026-07-03T10:20:00Z,Payload OFF. standby mode active. Current 2.2A. cpu 11.6%. Nominal.
NOTE_0214,M01,2026-07-03T10:48:00Z,Eclipse entry. solar_flux drops to 0. Solar array output at 12.0A. Battery discharging at 9.8A (voltage: 33.0V). Thermal cooling observed (temp_structure: 10.3C).
NOTE_0215,M01,2026-07-03T10:55:00Z,Acquired signal lock with ground station. RX signal strength is -70.9 dBm. Link status active. Comm downlink operating at 2048.0 kbps. Watch lock stability.
NOTE_0216,M01,2026-07-03T11:05:00Z,LOS. Transmitter offline. RSSI -117.9dBm. Nominal.
NOTE_0217,M01,2026-07-03T11:24:00Z,Orbit 37 start. Sunlit phase. Solar array generating 12.0A at 45.6V. Battery charging at 9.9A (SoC: 96.9%). Expected behaviour.
NOTE_0218,M01,2026-07-03T11:44:00Z,Initiating payload observation sequence. Bus load increased to 7.8A as payload power rails activate. OBC processor load rose to 40.7%. Thermal offsets observed on local sensors.
NOTE_0219,M01,2026-07-03T11:59:00Z,Payload OFF. standby mode active. Current 2.2A. cpu 10.2%. Nominal.
NOTE_0220,M01,2026-07-03T12:27:00Z,Eclipse entry. solar_flux drops to 0. Solar array output at 12.0A. Battery discharging at 9.9A (voltage: 33.1V). Thermal cooling observed (temp_structure: 10.4C).
NOTE_0221,M01,2026-07-03T12:34:00Z,Acquired signal lock with ground station. RX signal strength is -69.2 dBm. Link status active. Comm downlink operating at 2048.0 kbps. Watch lock stability.
NOTE_0222,M01,2026-07-03T12:44:00Z,LOS. Transmitter offline. RSSI -117.8dBm. Nominal.
NOTE_0223,M01,2026-07-03T13:03:00Z,Orbit 38 start. Sunlit phase. Solar array generating 12.0A at 45.5V. Battery charging at 9.8A (SoC: 96.9%). Expected behaviour.
NOTE_0224,M01,2026-07-03T13:23:00Z,Initiating payload observation sequence. Bus load increased to 7.6A as payload power rails activate. OBC processor load rose to 41.5%. Thermal offsets observed on local sensors.
NOTE_0225,M01,2026-07-03T13:38:00Z,Payload OFF. standby mode active. Current 2.2A. cpu 12.3%. Nominal.
NOTE_0226,M01,2026-07-03T14:06:00Z,Eclipse entry. solar_flux drops to 0. Solar array output at 12.0A. Battery discharging at 9.9A (voltage: 32.9V). Thermal cooling observed (temp_structure: 10.4C).
NOTE_0227,M01,2026-07-03T14:13:00Z,Acquired signal lock with ground station. RX signal strength is -70.6 dBm. Link status active. Comm downlink operating at 2048.0 kbps. Watch lock stability.
NOTE_0228,M01,2026-07-03T14:23:00Z,LOS. Transmitter offline. RSSI -117.8dBm. Nominal.
NOTE_0229,M01,2026-07-03T14:42:00Z,Orbit 39 start. Sunlit phase. Solar array generating 12.0A at 45.5V. Battery charging at 9.9A (SoC: 96.9%). Expected behaviour.
NOTE_0230,M01,2026-07-03T15:02:00Z,Initiating payload observation sequence. Bus load increased to 7.6A as payload power rails activate. OBC processor load rose to 38.9%. Thermal offsets observed on local sensors.
NOTE_0231,M01,2026-07-03T15:17:00Z,Payload OFF. standby mode active. Current 2.1A. cpu 9.2%. Nominal.
NOTE_0232,M01,2026-07-03T15:45:00Z,Eclipse entry. solar_flux drops to 0. Solar array output at 11.9A. Battery discharging at 9.8A (voltage: 33.0V). Thermal cooling observed (temp_structure: 10.2C).
NOTE_0233,M01,2026-07-03T15:52:00Z,Acquired signal lock with ground station. RX signal strength is -69.8 dBm. Link status active. Comm downlink operating at 2048.0 kbps. Watch lock stability.
NOTE_0234,M01,2026-07-03T16:02:00Z,LOS. Transmitter offline. RSSI -118.0dBm. Nominal.
NOTE_0235,M01,2026-07-03T16:21:00Z,Orbit 40 start. Sunlit phase. Solar array generating 12.0A at 45.5V. Battery charging at 10.0A (SoC: 96.9%). Expected behaviour.
NOTE_0236,M01,2026-07-03T16:41:00Z,Initiating payload observation sequence. Bus load increased to 7.7A as payload power rails activate. OBC processor load rose to 41.0%. Thermal offsets observed on local sensors.
NOTE_0237,M01,2026-07-03T16:56:00Z,Payload OFF. standby mode active. Current 2.1A. cpu 10.1%. Nominal.
NOTE_0238,M01,2026-07-03T17:24:00Z,Eclipse entry. solar_flux drops to 0. Solar array output at 12.0A. Battery discharging at 9.9A (voltage: 33.0V). Thermal cooling observed (temp_structure: 10.4C).
NOTE_0239,M01,2026-07-03T17:31:00Z,Acquired signal lock with ground station. RX signal strength is -71.1 dBm. Link status active. Comm downlink operating at 2048.0 kbps. Watch lock stability.
NOTE_0240,M01,2026-07-03T17:41:00Z,LOS. Transmitter offline. RSSI -118.0dBm. Nominal.
NOTE_0241,M01,2026-07-03T18:00:00Z,Orbit 41 start. Sunlit phase. Solar array generating 12.1A at 45.5V. Battery charging at 10.0A (SoC: 96.9%). Expected behaviour.
NOTE_0242,M01,2026-07-03T18:20:00Z,Initiating payload observation sequence. Bus load increased to 7.7A as payload power rails activate. OBC processor load rose to 38.7%. Thermal offsets observed on local sensors.
NOTE_0243,M01,2026-07-03T18:35:00Z,Payload OFF. standby mode active. Current 2.2A. cpu 10.6%. Nominal.
NOTE_0244,M01,2026-07-03T19:03:00Z,Eclipse entry. solar_flux drops to 0. Solar array output at 12.0A. Battery discharging at 9.9A (voltage: 33.0V). Thermal cooling observed (temp_structure: 10.4C).
NOTE_0245,M01,2026-07-03T19:10:00Z,Acquired signal lock with ground station. RX signal strength is -71.1 dBm. Link status active. Comm downlink operating at 2048.0 kbps. Watch lock stability.
NOTE_0246,M01,2026-07-03T19:20:00Z,LOS. Transmitter offline. RSSI -118.0dBm. Nominal.
NOTE_0247,M01,2026-07-03T19:39:00Z,Orbit 42 start. Sunlit phase. Solar array generating 12.0A at 45.2V. Battery charging at 9.9A (SoC: 96.9%). Expected behaviour.
NOTE_0248,M01,2026-07-03T19:59:00Z,Initiating payload observation sequence. Bus load increased to 7.7A as payload power rails activate. OBC processor load rose to 39.0%. Thermal offsets observed on local sensors.
NOTE_0249,M01,2026-07-03T20:14:00Z,Payload OFF. standby mode active. Current 2.3A. cpu 9.3%. Nominal.
NOTE_0250,M01,2026-07-03T20:42:00Z,Eclipse entry. solar_flux drops to 0. Solar array output at 12.1A. Battery discharging at 10.0A (voltage: 32.9V). Thermal cooling observed (temp_structure: 10.6C).
NOTE_0251,M01,2026-07-03T20:49:00Z,Acquired signal lock with ground station. RX signal strength is -69.2 dBm. Link status active. Comm downlink operating at 2048.0 kbps. Watch lock stability.
NOTE_0252,M01,2026-07-03T20:59:00Z,LOS. Transmitter offline. RSSI -118.0dBm. Nominal.
NOTE_0253,M01,2026-07-03T21:18:00Z,Orbit 43 start. Sunlit phase. Solar array generating 12.0A at 45.3V. Battery charging at 9.8A (SoC: 96.9%). Expected behaviour.
NOTE_0254,M01,2026-07-03T21:38:00Z,Initiating payload observation sequence. Bus load increased to 7.6A as payload power rails activate. OBC processor load rose to 39.8%. Thermal offsets observed on local sensors.
NOTE_0255,M01,2026-07-03T21:53:00Z,Payload OFF. standby mode active. Current 2.2A. cpu 11.6%. Nominal.
NOTE_0256,M01,2026-07-03T22:21:00Z,Eclipse entry. solar_flux drops to 0. Solar array output at 12.1A. Battery discharging at 9.9A (voltage: 33.0V). Thermal cooling observed (temp_structure: 10.6C).
NOTE_0257,M01,2026-07-03T22:28:00Z,Acquired signal lock with ground station. RX signal strength is -71.0 dBm. Link status active. Comm downlink operating at 2048.0 kbps. Watch lock stability.
NOTE_0258,M01,2026-07-03T22:38:00Z,LOS. Transmitter offline. RSSI -117.9dBm. Nominal.
NOTE_0259,M01,2026-07-03T22:57:00Z,Orbit 44 start. Sunlit phase. Solar array generating 11.9A at 45.4V. Battery charging at 9.8A (SoC: 96.9%). Expected behaviour.
NOTE_0260,M01,2026-07-03T23:17:00Z,Initiating payload observation sequence. Bus load increased to 7.7A as payload power rails activate. OBC processor load rose to 40.2%. Thermal offsets observed on local sensors.
NOTE_0261,M01,2026-07-03T23:32:00Z,Payload OFF. standby mode active. Current 2.3A. cpu 9.0%. Nominal.
NOTE_0262,M01,2026-07-04T00:00:00Z,Eclipse entry. solar_flux drops to 0. Solar array output at 11.9A. Battery discharging at 9.8A (voltage: 33.0V). Thermal cooling observed (temp_structure: 10.3C).
NOTE_0263,M01,2026-07-04T00:07:00Z,Acquired signal lock with ground station. RX signal strength is -69.5 dBm. Link status active. Comm downlink operating at 2048.0 kbps. Watch lock stability.
NOTE_0264,M01,2026-07-04T00:17:00Z,LOS. Transmitter offline. RSSI -117.7dBm. Nominal.
NOTE_0265,M01,2026-07-04T00:36:00Z,Orbit 45 start. Sunlit phase. Solar array generating 12.0A at 45.6V. Battery charging at 9.8A (SoC: 96.9%). Expected behaviour.
NOTE_0266,M01,2026-07-04T00:56:00Z,Initiating payload observation sequence. Bus load increased to 7.7A as payload power rails activate. OBC processor load rose to 40.1%. Thermal offsets observed on local sensors.
NOTE_0267,M01,2026-07-04T01:11:00Z,Payload OFF. standby mode active. Current 2.2A. cpu 9.7%. Nominal.
NOTE_0268,M01,2026-07-04T01:39:00Z,Eclipse entry. solar_flux drops to 0. Solar array output at 12.0A. Battery discharging at 9.9A (voltage: 32.9V). Thermal cooling observed (temp_structure: 10.1C).
NOTE_0269,M01,2026-07-04T01:46:00Z,Acquired signal lock with ground station. RX signal strength is -69.2 dBm. Link status active. Comm downlink operating at 2048.0 kbps. Watch lock stability.
NOTE_0270,M01,2026-07-04T01:56:00Z,LOS. Transmitter offline. RSSI -118.3dBm. Nominal.
NOTE_0271,M01,2026-07-04T02:15:00Z,Orbit 46 start. Sunlit phase. Solar array generating 12.0A at 45.5V. Battery charging at 9.9A (SoC: 96.9%). Expected behaviour.
NOTE_0272,M01,2026-07-04T02:35:00Z,Initiating payload observation sequence. Bus load increased to 7.7A as payload power rails activate. OBC processor load rose to 40.7%. Thermal offsets observed on local sensors.
NOTE_0273,M01,2026-07-04T02:50:00Z,Payload OFF. standby mode active. Current 2.2A. cpu 9.4%. Nominal.
NOTE_0274,M01,2026-07-04T03:18:00Z,Eclipse entry. solar_flux drops to 0. Solar array output at 12.1A. Battery discharging at 10.0A (voltage: 33.0V). Thermal cooling observed (temp_structure: 10.3C).
NOTE_0275,M01,2026-07-04T03:25:00Z,Acquired signal lock with ground station. RX signal strength is -70.8 dBm. Link status active. Comm downlink operating at 2048.0 kbps. Watch lock stability.
NOTE_0276,M01,2026-07-04T03:35:00Z,LOS. Transmitter offline. RSSI -118.2dBm. Nominal.
NOTE_0277,M01,2026-07-04T03:54:00Z,Orbit 47 start. Sunlit phase. Solar array generating 12.0A at 45.4V. Battery charging at 9.9A (SoC: 96.9%). Expected behaviour.
NOTE_0278,M01,2026-07-04T04:14:00Z,Initiating payload observation sequence. Bus load increased to 7.6A as payload power rails activate. OBC processor load rose to 39.8%. Thermal offsets observed on local sensors.
NOTE_0279,M01,2026-07-04T04:29:00Z,Payload OFF. standby mode active. Current 2.2A. cpu 10.5%. Nominal.
NOTE_0280,M01,2026-07-04T04:57:00Z,Eclipse entry. solar_flux drops to 0. Solar array output at 12.0A. Battery discharging at 9.9A (voltage: 33.1V). Thermal cooling observed (temp_structure: 10.1C).
NOTE_0281,M01,2026-07-04T05:04:00Z,Acquired signal lock with ground station. RX signal strength is -70.5 dBm. Link status active. Comm downlink operating at 2048.0 kbps. Watch lock stability.
NOTE_0282,M01,2026-07-04T05:14:00Z,LOS. Transmitter offline. RSSI -118.1dBm. Nominal.
NOTE_0283,M01,2026-07-04T05:33:00Z,Orbit 48 start. Sunlit phase. Solar array generating 12.0A at 45.3V. Battery charging at 10.0A (SoC: 96.9%). Expected behaviour.
