note_id,subsystem,concern,expected_behaviour,confidence,action,urgency
NOTE_1733,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1734,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1735,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1736,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1737,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1738,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1739,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1740,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1741,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1742,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1743,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1744,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1745,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1746,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1747,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1748,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1749,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1750,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1751,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1752,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1753,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1754,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1755,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1756,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1757,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1758,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1759,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1760,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1761,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1762,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1763,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1764,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1765,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1766,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1767,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1768,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1769,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1770,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1771,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1772,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1773,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1774,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1775,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1776,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1777,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1778,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1779,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1780,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1781,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1782,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1783,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1784,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1785,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1786,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1787,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1788,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1789,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1790,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1791,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1792,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1793,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1794,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1795,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1796,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1797,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1798,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1799,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1800,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1801,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1802,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1803,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1804,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1805,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1806,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1807,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1808,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1809,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1810,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1811,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1812,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1813,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1814,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1815,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1816,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1817,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1818,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1819,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1820,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1821,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1822,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1823,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1824,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1825,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1826,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1827,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1828,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1829,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1830,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1831,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1832,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1833,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1834,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1835,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1836,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1837,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1838,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1839,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1840,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1841,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1842,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1843,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1844,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1845,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1846,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1847,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1848,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1849,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1850,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1851,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1852,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1853,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1854,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1855,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1856,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1857,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1858,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1859,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1860,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1861,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1862,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1863,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1864,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1865,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1866,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1867,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1868,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1869,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1870,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1871,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1872,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1873,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1874,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1875,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1876,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1877,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1878,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1879,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1880,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1881,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1882,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1883,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1884,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1885,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1886,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1887,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1888,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1889,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1890,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1891,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1892,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1893,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1894,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1895,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1896,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1897,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1898,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1899,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1900,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1901,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1902,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1903,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1904,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1905,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1906,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1907,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1908,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1909,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1910,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1911,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1912,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1913,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1914,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1915,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1916,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1917,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1918,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1919,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1920,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1921,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1922,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1923,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1924,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1925,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1926,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1927,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1928,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1929,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1930,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1931,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1932,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1933,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1934,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1935,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1936,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1937,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1938,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1939,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1940,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1941,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1942,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1943,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1944,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1945,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1946,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1947,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1948,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1949,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1950,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1951,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1952,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1953,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1954,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1955,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1956,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1957,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1958,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1959,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1960,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1961,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1962,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1963,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1964,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1965,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1966,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1967,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1968,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1969,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1970,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1971,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1972,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1973,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1974,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1975,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1976,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1977,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1978,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1979,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1980,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1981,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1982,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1983,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1984,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1985,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1986,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1987,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1988,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1989,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1990,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1991,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1992,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1993,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1994,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1995,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1996,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1997,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1998,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_1999,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_2000,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_2001,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_2002,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_2003,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_2004,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_2005,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_2006,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_2007,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_2008,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_2009,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_2010,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_2011,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_2012,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_2013,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_2014,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_2015,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_2016,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_2017,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_2018,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_2019,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_2020,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_2021,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_2022,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_2023,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_2024,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_2025,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_2026,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_2027,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_2028,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_2029,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_2030,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_2031,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_2032,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_2033,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_2034,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_2035,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_2036,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_2037,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_2038,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_2039,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_2040,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_2041,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_2042,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_2043,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_2044,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_2045,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_2046,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_2047,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_2048,System,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_2049,EPS,S-Band Link Failure,No,High,Recommend Engineering Review,High
NOTE_2050,EPS,,Yes,High,,Nominal
NOTE_2051,System,,Yes,High,,Nominal
NOTE_2052,System,,Yes,High,,Nominal
NOTE_2053,EPS,,Yes,High,,Nominal
NOTE_2054,TT&C,,Yes,High,,Nominal
NOTE_2055,TT&C,,Yes,High,,Nominal
NOTE_2056,EPS,,Yes,High,,Nominal
NOTE_2057,System,,Yes,High,,Nominal
NOTE_2058,System,,Yes,High,,Nominal
NOTE_2059,EPS,,Yes,High,,Nominal
NOTE_2060,TT&C,,Yes,High,,Nominal
NOTE_2061,TT&C,,Yes,High,,Nominal
NOTE_2062,EPS,,Yes,High,,Nominal
NOTE_2063,System,,Yes,High,,Nominal
NOTE_2064,System,,Yes,High,,Nominal
NOTE_2065,EPS,,Yes,High,,Nominal
NOTE_2066,TT&C,,Yes,High,,Nominal
NOTE_2067,TT&C,,Yes,High,,Nominal
NOTE_2068,EPS,,Yes,High,,Nominal
NOTE_2069,System,,Yes,High,,Nominal
NOTE_2070,System,,Yes,High,,Nominal
NOTE_2071,EPS,,Yes,High,,Nominal
NOTE_2072,TT&C,,Yes,High,,Nominal
NOTE_2073,TT&C,,Yes,High,,Nominal
NOTE_2074,EPS,,Yes,High,,Nominal
NOTE_2075,System,,Yes,High,,Nominal
NOTE_2076,System,,Yes,High,,Nominal
NOTE_2077,EPS,,Yes,High,,Nominal
NOTE_2078,TT&C,,Yes,High,,Nominal
NOTE_2079,TT&C,,Yes,High,,Nominal
NOTE_2080,EPS,,Yes,High,,Nominal
NOTE_2081,System,,Yes,High,,Nominal
NOTE_2082,System,,Yes,High,,Nominal
NOTE_2083,EPS,,Yes,High,,Nominal
NOTE_2084,TT&C,,Yes,High,,Nominal
NOTE_2085,TT&C,,Yes,High,,Nominal
NOTE_2086,EPS,,Yes,High,,Nominal
NOTE_2087,System,,Yes,High,,Nominal
NOTE_2088,System,,Yes,High,,Nominal
NOTE_2089,EPS,,Yes,High,,Nominal
NOTE_2090,TT&C,,Yes,High,,Nominal
NOTE_2091,TT&C,,Yes,High,,Nominal
NOTE_2092,EPS,,Yes,High,,Nominal
NOTE_2093,System,,Yes,High,,Nominal
NOTE_2094,System,,Yes,High,,Nominal
NOTE_2095,EPS,,Yes,High,,Nominal
NOTE_2096,TT&C,,Yes,High,,Nominal
NOTE_2097,TT&C,,Yes,High,,Nominal
NOTE_2098,EPS,,Yes,High,,Nominal
NOTE_2099,System,,Yes,High,,Nominal
NOTE_2100,System,,Yes,High,,Nominal
NOTE_2101,EPS,,Yes,High,,Nominal
NOTE_2102,TT&C,,Yes,High,,Nominal
NOTE_2103,TT&C,,Yes,High,,Nominal
NOTE_2104,ADCS,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2105,ADCS,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2106,ADCS,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2107,System,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2108,EPS,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2109,TT&C,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2110,TT&C,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2111,ADCS,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2112,ADCS,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2113,System,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2114,EPS,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2115,TT&C,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2116,TT&C,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
NOTE_2117,ADCS,Reaction Wheel Mechanical Wear,No,High,Monitor,Low
